GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11
1400000US25025000000,25025000000,"Census Tract 0, Suffolk County, Massachusetts",0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127,0,127
1400000US25025000100,25025000100,"Census Tract 1, Suffolk County, Massachusetts",937,187,32,38,55,55,124,61,131,89,85,65,48,37,78,66,152,100,161,75,71,63
1400000US25025000201,25025000201,"Census Tract 2.01, Suffolk County, Massachusetts",1023,133,0,127,35,36,206,110,230,113,210,106,106,94,27,31,93,94,73,50,43,39
1400000US25025000202,25025000202,"Census Tract 2.02, Suffolk County, Massachusetts",977,148,0,127,113,65,215,92,143,98,54,56,181,100,12,21,110,94,144,76,5,8
1400000US25025000301,25025000301,"Census Tract 3.01, Suffolk County, Massachusetts",563,156,19,21,26,28,133,107,125,74,96,97,0,127,8,13,58,61,25,34,73,80
1400000US25025000302,25025000302,"Census Tract 3.02, Suffolk County, Massachusetts",511,106,22,29,57,59,188,91,39,38,47,34,55,68,0,127,0,127,52,34,51,42
1400000US25025000401,25025000401,"Census Tract 4.01, Suffolk County, Massachusetts",2415,163,55,48,77,66,287,131,186,97,573,177,290,133,189,127,195,125,481,161,82,58
1400000US25025000402,25025000402,"Census Tract 4.02, Suffolk County, Massachusetts",759,178,35,54,19,23,102,70,207,244,72,71,58,40,25,28,68,53,156,80,17,21
1400000US25025000501,25025000501,"Census Tract 5.01, Suffolk County, Massachusetts",3067,266,91,62,309,155,265,110,289,141,359,135,382,169,106,75,205,120,820,218,241,166
1400000US25025000502,25025000502,"Census Tract 5.02, Suffolk County, Massachusetts",1458,170,13,20,85,47,122,95,296,125,193,78,127,63,136,92,81,66,294,89,111,84
1400000US25025000601,25025000601,"Census Tract 6.01, Suffolk County, Massachusetts",887,125,35,55,61,49,115,47,177,80,147,89,97,62,55,60,45,33,135,74,20,20
1400000US25025000602,25025000602,"Census Tract 6.02, Suffolk County, Massachusetts",1614,139,55,86,129,117,144,102,106,63,350,128,247,110,115,81,147,95,259,116,62,64
1400000US25025000701,25025000701,"Census Tract 7.01, Suffolk County, Massachusetts",1718,203,82,97,52,47,191,116,243,139,169,117,248,121,170,83,44,47,445,155,74,53
1400000US25025000702,25025000702,"Census Tract 7.02, Suffolk County, Massachusetts",2699,231,0,127,239,123,279,144,345,151,228,92,197,93,161,92,177,99,751,176,322,242
1400000US25025000801,25025000801,"Census Tract 8.01, Suffolk County, Massachusetts",722,120,16,23,56,46,46,48,19,32,34,30,103,59,22,34,20,21,389,120,17,21
1400000US25025000802,25025000802,"Census Tract 8.02, Suffolk County, Massachusetts",2258,189,0,127,265,143,171,86,191,113,107,60,124,78,202,129,196,113,909,216,93,63
1400000US25025010101,25025010101,"Census Tract 101.01, Suffolk County, Massachusetts",1221,147,17,25,83,55,95,77,119,65,169,81,47,40,111,69,97,61,330,125,153,93
1400000US25025010102,25025010102,"Census Tract 101.02, Suffolk County, Massachusetts",296,59,0,127,0,127,27,21,15,21,0,127,0,127,0,127,57,50,172,70,25,21
1400000US25025010201,25025010201,"Census Tract 102.01, Suffolk County, Massachusetts",3174,304,36,37,121,105,230,122,245,130,501,151,402,155,153,91,266,121,1051,233,169,79
1400000US25025010202,25025010202,"Census Tract 102.02, Suffolk County, Massachusetts",703,120,0,127,28,31,47,38,70,67,54,60,120,83,23,29,54,43,279,70,28,21
1400000US25025010300,25025010300,"Census Tract 103, Suffolk County, Massachusetts",556,77,10,13,31,33,97,62,40,39,99,74,24,20,35,40,2,5,167,93,51,55
1400000US25025010401,25025010401,"Census Tract 104.01, Suffolk County, Massachusetts",2780,169,159,106,82,59,229,126,232,119,246,108,205,103,80,68,265,141,1097,166,185,96
1400000US25025010402,25025010402,"Census Tract 104.02, Suffolk County, Massachusetts",778,73,9,15,54,36,10,15,169,76,82,39,122,65,36,29,62,49,192,82,42,41
1400000US25025010500,25025010500,"Census Tract 105, Suffolk County, Massachusetts",1360,128,26,43,73,4,102,71,162,81,256,80,89,67,28,27,88,58,385,109,151,65
1400000US25025010600,25025010600,"Census Tract 106, Suffolk County, Massachusetts",1353,153,128,60,113,69,109,66,185,94,84,54,41,33,115,66,66,41,399,121,113,69
1400000US25025010700,25025010700,"Census Tract 107, Suffolk County, Massachusetts",1878,257,86,84,121,70,266,135,296,136,221,110,279,186,117,107,119,93,335,150,38,34
1400000US25025010800,25025010800,"Census Tract 108, Suffolk County, Massachusetts",2013,264,311,157,155,103,180,104,319,140,256,123,38,37,60,52,276,171,222,97,196,117
1400000US25025020100,25025020100,"Census Tract 201, Suffolk County, Massachusetts",1360,234,19,30,207,96,121,70,233,148,227,129,41,44,120,91,85,79,233,127,74,58
1400000US25025020200,25025020200,"Census Tract 202, Suffolk County, Massachusetts",1585,195,24,37,63,46,154,113,255,103,228,132,171,94,31,33,101,67,470,177,88,74
1400000US25025020300,25025020300,"Census Tract 203, Suffolk County, Massachusetts",2317,275,29,34,161,89,222,134,397,201,328,165,174,107,236,146,400,173,237,101,133,78
1400000US25025030100,25025030100,"Census Tract 301, Suffolk County, Massachusetts",1039,133,48,46,120,70,155,85,132,57,92,77,82,97,97,57,34,27,256,89,23,20
1400000US25025030200,25025030200,"Census Tract 302, Suffolk County, Massachusetts",836,116,71,52,75,55,69,63,174,92,111,71,121,57,23,26,43,37,133,81,16,25
1400000US25025030300,25025030300,"Census Tract 303, Suffolk County, Massachusetts",1410,178,109,74,125,80,181,108,202,122,301,140,116,100,83,59,65,54,182,77,46,42
1400000US25025030400,25025030400,"Census Tract 304, Suffolk County, Massachusetts",1029,124,58,48,141,84,201,86,155,88,130,65,84,73,31,29,85,53,101,41,43,44
1400000US25025030500,25025030500,"Census Tract 305, Suffolk County, Massachusetts",762,115,0,127,150,81,154,99,143,84,75,67,91,54,11,18,32,39,92,49,14,18
1400000US25025040100,25025040100,"Census Tract 401, Suffolk County, Massachusetts",688,138,9,14,162,84,127,97,104,73,82,53,10,16,25,29,49,56,105,66,15,23
1400000US25025040200,25025040200,"Census Tract 402, Suffolk County, Massachusetts",398,107,67,74,97,78,46,59,45,44,13,24,7,13,60,45,6,12,57,37,0,127
1400000US25025040300,25025040300,"Census Tract 403, Suffolk County, Massachusetts",941,157,156,98,112,99,274,131,129,69,104,61,97,85,0,127,0,127,47,34,22,34
1400000US25025040400,25025040400,"Census Tract 404, Suffolk County, Massachusetts",781,111,92,67,100,65,76,66,56,55,156,93,87,62,16,26,61,67,103,64,34,52
1400000US25025040600,25025040600,"Census Tract 406, Suffolk County, Massachusetts",387,134,0,127,25,28,134,103,73,51,21,32,9,11,42,39,42,71,10,16,31,49
1400000US25025040800,25025040800,"Census Tract 408, Suffolk County, Massachusetts",995,126,85,70,45,47,118,77,41,35,228,85,156,83,22,27,24,29,249,89,27,28
1400000US25025050100,25025050100,"Census Tract 501, Suffolk County, Massachusetts",1425,150,10,16,40,33,132,70,138,102,255,111,146,104,184,116,147,111,373,135,0,127
1400000US25025050200,25025050200,"Census Tract 502, Suffolk County, Massachusetts",955,118,11,13,54,40,80,61,179,90,169,83,135,83,71,59,57,48,187,90,12,16
1400000US25025050300,25025050300,"Census Tract 503, Suffolk County, Massachusetts",763,101,10,15,139,87,29,31,94,66,96,55,155,75,46,45,68,64,126,104,0,127
1400000US25025050400,25025050400,"Census Tract 504, Suffolk County, Massachusetts",796,108,37,49,84,65,96,80,80,54,122,70,128,82,11,19,36,43,202,88,0,127
1400000US25025050500,25025050500,"Census Tract 505, Suffolk County, Massachusetts",616,95,0,127,65,92,35,44,9,14,68,50,106,120,72,53,135,111,120,61,6,26
1400000US25025050600,25025050600,"Census Tract 506, Suffolk County, Massachusetts",465,83,0,127,55,49,81,54,48,46,24,33,73,47,52,51,42,50,90,55,0,127
1400000US25025050700,25025050700,"Census Tract 507, Suffolk County, Massachusetts",1104,127,22,34,136,84,130,83,242,109,76,72,113,83,94,68,61,56,222,99,8,13
1400000US25025050900,25025050900,"Census Tract 509, Suffolk County, Massachusetts",688,141,49,46,17,20,38,34,51,40,92,65,19,25,79,66,58,40,271,91,14,23
1400000US25025051000,25025051000,"Census Tract 510, Suffolk County, Massachusetts",1060,160,62,56,60,50,141,109,37,37,131,76,130,69,77,54,90,60,291,132,41,51
1400000US25025051100,25025051100,"Census Tract 511, Suffolk County, Massachusetts",1175,203,129,108,104,91,166,114,218,135,87,85,57,53,72,93,131,99,162,88,49,46
1400000US25025051200,25025051200,"Census Tract 512, Suffolk County, Massachusetts",942,156,37,59,50,67,93,57,122,82,82,47,61,40,123,93,110,67,225,126,39,29
1400000US25025060100,25025060100,"Census Tract 601, Suffolk County, Massachusetts",914,157,27,29,159,78,211,119,74,67,99,69,13,22,26,29,79,77,148,96,78,82
1400000US25025060200,25025060200,"Census Tract 602, Suffolk County, Massachusetts",600,132,8,12,82,90,120,96,47,44,51,48,68,50,100,79,15,26,75,50,34,45
1400000US25025060300,25025060300,"Census Tract 603, Suffolk County, Massachusetts",793,143,14,25,194,140,53,42,149,66,174,82,86,78,9,14,27,37,69,40,18,30
1400000US25025060400,25025060400,"Census Tract 604, Suffolk County, Massachusetts",969,172,35,41,50,49,96,71,139,94,111,75,44,35,109,79,163,122,141,72,81,72
1400000US25025060500,25025060500,"Census Tract 605, Suffolk County, Massachusetts",910,188,34,54,86,72,173,102,168,97,127,81,58,39,9,14,79,60,148,101,28,40
1400000US25025060600,25025060600,"Census Tract 606, Suffolk County, Massachusetts",888,152,6,9,139,102,107,54,127,99,61,46,37,33,70,70,119,74,162,81,60,76
1400000US25025060700,25025060700,"Census Tract 607, Suffolk County, Massachusetts",559,52,68,42,53,54,34,38,67,51,46,45,88,50,70,47,48,41,85,61,0,127
1400000US25025060800,25025060800,"Census Tract 608, Suffolk County, Massachusetts",789,148,23,25,60,49,78,75,44,50,129,68,133,81,112,65,116,82,94,71,0,127
1400000US25025061000,25025061000,"Census Tract 610, Suffolk County, Massachusetts",957,128,47,37,82,76,40,47,74,70,277,114,191,116,21,24,47,50,108,63,70,77
1400000US25025061100,25025061100,"Census Tract 611, Suffolk County, Massachusetts",921,61,79,58,30,47,52,32,102,58,157,77,116,73,62,47,0,127,227,86,96,72
1400000US25025061200,25025061200,"Census Tract 612, Suffolk County, Massachusetts",569,154,45,46,114,99,48,43,60,48,69,55,59,49,24,24,51,49,99,92,0,127
1400000US25025070100,25025070100,"Census Tract 701, Suffolk County, Massachusetts",1372,185,60,51,137,94,25,28,144,110,212,103,129,67,59,38,157,96,237,125,212,150
1400000US25025070200,25025070200,"Census Tract 702, Suffolk County, Massachusetts",1463,120,44,37,45,30,179,91,164,89,203,85,207,98,43,33,84,45,377,134,117,89
1400000US25025070300,25025070300,"Census Tract 703, Suffolk County, Massachusetts",1309,257,123,95,137,99,101,59,312,194,91,51,35,34,45,72,66,82,179,111,220,229
1400000US25025070400,25025070400,"Census Tract 704, Suffolk County, Massachusetts",658,41,33,29,13,22,46,46,72,63,47,34,106,53,98,50,43,36,145,66,55,47
1400000US25025070500,25025070500,"Census Tract 705, Suffolk County, Massachusetts",1814,245,115,86,253,154,294,132,160,104,258,125,91,65,40,46,88,94,356,154,159,106
1400000US25025070600,25025070600,"Census Tract 706, Suffolk County, Massachusetts",656,156,117,170,16,18,97,49,47,36,118,63,10,15,34,39,155,95,55,48,7,11
1400000US25025070700,25025070700,"Census Tract 707, Suffolk County, Massachusetts",648,132,27,32,45,42,17,22,177,101,64,44,90,50,45,44,30,42,148,83,5,13
1400000US25025070800,25025070800,"Census Tract 708, Suffolk County, Massachusetts",1451,232,117,100,73,58,175,123,125,85,107,66,152,103,272,155,36,38,340,123,54,77
1400000US25025070900,25025070900,"Census Tract 709, Suffolk County, Massachusetts",1008,149,11,17,50,40,40,39,136,89,212,97,163,105,85,76,43,35,221,127,47,36
1400000US25025071100,25025071100,"Census Tract 711, Suffolk County, Massachusetts",1378,159,22,30,95,72,178,91,109,72,340,130,90,62,28,30,152,75,239,86,125,80
1400000US25025071200,25025071200,"Census Tract 712, Suffolk County, Massachusetts",767,86,34,25,117,76,29,34,62,50,152,72,134,83,12,18,36,33,154,84,37,42
1400000US25025080100,25025080100,"Census Tract 801, Suffolk County, Massachusetts",340,104,0,127,36,42,39,39,33,47,23,36,14,23,30,38,50,51,97,63,18,33
1400000US25025080300,25025080300,"Census Tract 803, Suffolk County, Massachusetts",531,94,48,43,39,30,106,69,36,41,12,20,17,20,82,58,86,62,105,70,0,127
1400000US25025080400,25025080400,"Census Tract 804, Suffolk County, Massachusetts",361,63,52,66,0,127,55,57,30,34,52,52,16,18,40,38,40,46,68,47,8,15
1400000US25025080500,25025080500,"Census Tract 805, Suffolk County, Massachusetts",1606,98,70,58,4,8,103,60,126,72,193,84,184,80,49,39,228,98,530,155,119,66
1400000US25025080600,25025080600,"Census Tract 806, Suffolk County, Massachusetts",820,102,29,30,108,78,16,30,85,58,117,105,140,99,126,85,23,26,160,70,16,19
1400000US25025080800,25025080800,"Census Tract 808, Suffolk County, Massachusetts",596,60,30,31,36,35,114,79,8,13,79,61,47,42,81,46,45,42,147,66,9,17
1400000US25025080900,25025080900,"Census Tract 809, Suffolk County, Massachusetts",1048,130,33,29,85,39,192,92,32,26,89,71,33,37,82,58,90,51,344,94,68,77
1400000US25025081000,25025081000,"Census Tract 810, Suffolk County, Massachusetts",1803,144,85,62,215,124,182,97,151,85,440,146,123,71,126,78,112,76,304,97,65,40
1400000US25025081100,25025081100,"Census Tract 811, Suffolk County, Massachusetts",1131,103,26,34,95,56,78,65,150,84,137,74,107,53,125,70,93,60,257,84,63,53
1400000US25025081200,25025081200,"Census Tract 812, Suffolk County, Massachusetts",840,98,44,38,89,75,108,59,132,72,173,80,77,51,22,19,27,37,150,73,18,31
1400000US25025081300,25025081300,"Census Tract 813, Suffolk County, Massachusetts",1482,145,110,79,88,47,103,66,67,40,369,136,243,100,35,34,122,81,288,100,57,57
1400000US25025081400,25025081400,"Census Tract 814, Suffolk County, Massachusetts",558,123,33,37,32,35,67,64,157,89,69,67,11,19,14,23,52,39,87,51,36,37
1400000US25025081500,25025081500,"Census Tract 815, Suffolk County, Massachusetts",368,89,43,49,71,65,21,26,8,13,0,127,55,60,12,20,59,61,73,50,26,27
